New head: (8,26)Removed tail: (3,29)Current head: (8,26)
New head: (9,26)Removed tail: (3,28)Current head: (9,26)
New head: (10,26)Removed tail: (3,27)Current head: (10,26)
New head: (11,26)Removed tail: (3,26)Current head: (11,26)
New head: (12,26)Removed tail: (4,26)Current head: (12,26)
New head: (13,26)Removed tail: (5,26)Current head: (13,26)
New head: (14,26)Removed tail: (6,26)Current head: (14,26)
New head: (15,26)Removed tail: (7,26)Current head: (15,26)
New head: (16,26)Removed tail: (8,26)Current head: (16,26)
New head: (17,26)Removed tail: (9,26)Current head: (17,26)
New head: (17,25)Current head: (17,25)
New head: (17,24)Removed tail: (10,26)Current head: (17,24)
New head: (17,23)Removed tail: (11,26)Current head: (17,23)
New head: (16,23)Removed tail: (12,26)Current head: (16,23)
New head: (15,23)Removed tail: (13,26)Current head: (15,23)
New head: (14,23)Removed tail: (14,26)Current head: (14,23)
New head: (14,24)Removed tail: (15,26)Current head: (14,24)
New head: (14,25)Removed tail: (16,26)Current head: (14,25)
New head: (14,26)Removed tail: (17,26)Current head: (14,26)
New head: (14,27)Removed tail: (17,25)Current head: (14,27)
New head: (14,28)Removed tail: (17,24)Current head: (14,28)
New head: (14,29)Removed tail: (17,23)Current head: (14,29)
New head: (14,30)Removed tail: (16,23)Current head: (14,30)
New head: (14,31)Removed tail: (15,23)Current head: (14,31)
New head: (13,31)Removed tail: (14,23)Current head: (13,31)
New head: (12,31)Removed tail: (14,24)Current head: (12,31)
New head: (12,30)Removed tail: (14,25)Current head: (12,30)
New head: (12,29)Removed tail: (14,26)Current head: (12,29)
New head: (12,28)Removed tail: (14,27)Current head: (12,28)
New head: (12,27)Removed tail: (14,28)Current head: (12,27)
New head: (12,26)Removed tail: (14,29)Current head: (12,26)
New head: (12,25)Removed tail: (14,30)Current head: (12,25)
New head: (13,25)Removed tail: (14,31)Current head: (13,25)
New head: (14,25)Removed tail: (13,31)Current head: (14,25)
New head: (14,26)Removed tail: (12,31)Current head: (14,26)
New head: (14,27)Removed tail: (12,30)Current head: (14,27)
New head: (14,28)Removed tail: (12,29)Current head: (14,28)
New head: (14,29)Removed tail: (12,28)Current head: (14,29)
New head: (14,30)Removed tail: (12,27)Current head: (14,30)
New head: (13,30)Removed tail: (12,26)Current head: (13,30)
New head: (12,30)Removed tail: (12,25)Current head: (12,30)
New head: (12,31)Removed tail: (13,25)Current head: (12,31)
New head: (12,32)Current head: (12,32)
New head: (12,33)Removed tail: (14,25)Current head: (12,33)
New head: (12,34)Removed tail: (14,26)Current head: (12,34)
New head: (12,35)Removed tail: (14,27)Current head: (12,35)
New head: (13,35)Removed tail: (14,28)Current head: (13,35)
New head: (13,34)Removed tail: (14,29)Current head: (13,34)
New head: (13,33)Removed tail: (14,30)Current head: (13,33)
New head: (13,32)Removed tail: (13,30)Current head: (13,32)
New head: (12,32)Removed tail: (12,30)Current head: (12,32)
Finished ExcecutionTrying to paint food in: (7,4)Current head: (10,15)
New head: (10,16)Removed tail: (10,13)Current head: (10,16)
New head: (10,17)Removed tail: (10,14)Current head: (10,17)
New head: (10,18)Removed tail: (10,15)Current head: (10,18)
New head: (10,19)Removed tail: (10,16)Current head: (10,19)
New head: (9,19)Removed tail: (10,17)Current head: (9,19)
New head: (8,19)Removed tail: (10,18)Current head: (8,19)
New head: (8,18)Removed tail: (10,19)Current head: (8,18)
New head: (8,17)Removed tail: (9,19)Current head: (8,17)
New head: (8,16)Removed tail: (8,19)Current head: (8,16)
New head: (8,15)Removed tail: (8,18)Current head: (8,15)
New head: (8,14)Removed tail: (8,17)Current head: (8,14)
New head: (8,13)Removed tail: (8,16)Current head: (8,13)
New head: (8,12)Removed tail: (8,15)Current head: (8,12)
New head: (8,11)Removed tail: (8,14)Current head: (8,11)
New head: (8,10)Removed tail: (8,13)Current head: (8,10)
New head: (8,9)Removed tail: (8,12)Current head: (8,9)
New head: (8,8)Removed tail: (8,11)Current head: (8,8)
New head: (8,7)Removed tail: (8,10)Current head: (8,7)
New head: (8,6)Removed tail: (8,9)Current head: (8,6)
New head: (8,5)Removed tail: (8,8)Current head: (8,5)
New head: (7,5)Removed tail: (8,7)Current head: (7,5)
New head: (6,5)Removed tail: (8,6)Current head: (6,5)
New head: (5,5)Removed tail: (8,5)Current head: (5,5)
New head: (5,6)Removed tail: (7,5)Current head: (5,6)
New head: (5,7)Removed tail: (6,5)Current head: (5,7)
New head: (6,7)Removed tail: (5,5)Current head: (6,7)
New head: (7,7)Removed tail: (5,6)Current head: (7,7)
New head: (7,6)Removed tail: (5,7)Current head: (7,6)
New head: (7,5)Removed tail: (6,7)Current head: (7,5)
New head: (7,4)Current head: (7,4)
New head: (7,3)Removed tail: (7,5)Current head: (7,3)
New head: (8,3)Removed tail: (7,4)Current head: (8,3)
New head: (9,3)Removed tail: (7,3)Current head: (9,3)
New head: (10,3)Removed tail: (8,3)Current head: (10,3)
New head: (11,3)Removed tail: (9,3)Current head: (11,3)
New head: (12,3)Removed tail: (10,3)Current head: (12,3)
New head: (13,3)Removed tail: (11,3)Current head: (13,3)
New head: (14,3)Removed tail: (12,3)Current head: (14,3)
New head: (15,3)Removed tail: (13,3)Current head: (15,3)
New head: (15,2)Removed tail: (14,3)Current head: (15,2)
New head: (15,1)Removed tail: (15,3)Current head: (15,1)
New head: (15,0)Removed tail: (15,2)Current head: (15,0)
New head: (15,58)Removed tail: (15,1)Current head: (15,58)
New head: (15,57)Removed tail: (15,0)Current head: (15,57)
New head: (14,57)Current head: (14,57)
New head: (13,57)Removed tail: (14,57)Current head: (13,57)
New head: (12,57)Removed tail: (13,57)Current head: (12,57)
New head: (12,58)Removed tail: (12,57)Current head: (12,58)
New head: (12,59)Removed tail: (12,58)Current head: (12,59)
New head: (12,60)Removed tail: (12,59)Current head: (12,60)
New head: (12,2)Removed tail: (12,60)Current head: (12,2)
New head: (12,3)Removed tail: (12,2)Current head: (12,3)
New head: (11,3)Removed tail: (12,3)Current head: (11,3)
New head: (10,3)Removed tail: (11,3)Current head: (10,3)
New head: (9,3)Removed tail: (10,3)Current head: (9,3)
New head: (8,3)Removed tail: (9,3)Current head: (8,3)
New head: (7,3)Removed tail: (8,3)Current head: (7,3)
New head: (6,3)Removed tail: (7,3)Current head: (6,3)
New head: (5,3)Removed tail: (6,3)Current head: (5,3)
New head: (4,3)Removed tail: (5,3)Current head: (4,3)
New head: (4,4)Removed tail: (4,3)Current head: (4,4)
New head: (4,5)Removed tail: (4,4)Current head: (4,5)
New head: (4,6)Removed tail: (4,5)Current head: (4,6)
New head: (4,7)Removed tail: (4,6)Current head: (4,7)
New head: (3,7)Removed tail: (4,7)Current head: (3,7)
New head: (3,8)Current head: (3,8)
New head: (3,9)Removed tail: (3,7)Current head: (3,9)
New head: (3,10)Removed tail: (3,8)Current head: (3,10)
New head: (3,11)Removed tail: (3,9)Current head: (3,11)
New head: (4,11)Removed tail: (3,10)Current head: (4,11)
New head: (5,11)Removed tail: (3,11)Current head: (5,11)
New head: (6,11)Removed tail: (4,11)Current head: (6,11)
New head: (6,12)Removed tail: (5,11)Current head: (6,12)
New head: (6,13)Removed tail: (6,11)Current head: (6,13)
New head: (7,13)Removed tail: (6,12)Current head: (7,13)
New head: (8,13)Removed tail: (6,13)Current head: (8,13)
New head: (8,14)Removed tail: (7,13)Current head: (8,14)
New head: (8,15)Removed tail: (8,13)Current head: (8,15)
New head: (9,15)Removed tail: (8,14)Current head: (9,15)
New head: (10,15)Removed tail: (8,15)Current head: (10,15)
New head: (10,16)Removed tail: (9,15)Current head: (10,16)
New head: (10,17)Removed tail: (10,15)Current head: (10,17)
New head: (11,17)Removed tail: (10,16)Current head: (11,17)
New head: (12,17)Removed tail: (10,17)Current head: (12,17)
New head: (13,17)Removed tail: (11,17)Current head: (13,17)
New head: (13,18)Removed tail: (12,17)Current head: (13,18)
New head: (13,19)Removed tail: (13,17)Current head: (13,19)
New head: (14,19)Removed tail: (13,18)Current head: (14,19)
New head: (15,19)Removed tail: (13,19)Current head: (15,19)
New head: (15,20)Removed tail: (14,19)Current head: (15,20)
New head: (15,21)Removed tail: (15,19)Current head: (15,21)
New head: (15,22)Removed tail: (15,20)Current head: (15,22)
New head: (14,22)Removed tail: (15,21)Current head: (14,22)
New head: (13,22)Removed tail: (15,22)Current head: (13,22)
New head: (13,23)Removed tail: (14,22)Current head: (13,23)
New head: (13,24)Removed tail: (13,22)Current head: (13,24)
New head: (13,25)Removed tail: (13,23)Current head: (13,25)
New head: (13,26)Removed tail: (13,24)Current head: (13,26)
New head: (13,27)Removed tail: (13,25)Current head: (13,27)
New head: (13,28)Removed tail: (13,26)Current head: (13,28)
New head: (13,29)Removed tail: (13,27)Current head: (13,29)
New head: (13,30)Current head: (13,30)
New head: (13,31)Removed tail: (13,28)Current head: (13,31)
New head: (12,31)Removed tail: (13,29)Current head: (12,31)
New head: (11,31)Removed tail: (13,30)Current head: (11,31)
New head: (11,30)Removed tail: (13,31)Current head: (11,30)
New head: (11,29)Removed tail: (12,31)Current head: (11,29)
New head: (11,28)Removed tail: (11,31)Current head: (11,28)
New head: (12,28)Removed tail: (11,30)Current head: (12,28)
New head: (13,28)Removed tail: (11,29)Current head: (13,28)
New head: (14,28)Removed tail: (11,28)Current head: (14,28)
New head: (15,28)Removed tail: (12,28)Current head: (15,28)
New head: (15,27)Removed tail: (13,28)Current head: (15,27)
New head: (15,26)Removed tail: (14,28)Current head: (15,26)
New head: (15,25)Removed tail: (15,28)Current head: (15,25)
New head: (15,24)Removed tail: (15,27)Current head: (15,24)
New head: (15,23)Removed tail: (15,26)Current head: (15,23)
New head: (15,22)Removed tail: (15,25)Current head: (15,22)
New head: (15,21)Removed tail: (15,24)Current head: (15,21)
New head: (15,20)Removed tail: (15,23)Current head: (15,20)
New head: (15,19)Removed tail: (15,22)Current head: (15,19)
New head: (15,18)Removed tail: (15,21)Current head: (15,18)
New head: (15,17)Removed tail: (15,20)Current head: (15,17)
New head: (15,16)Removed tail: (15,19)Current head: (15,16)
New head: (16,16)Removed tail: (15,18)Current head: (16,16)
New head: (17,16)Removed tail: (15,17)Current head: (17,16)
New head: (17,17)Removed tail: (15,16)Current head: (17,17)
New head: (17,18)Removed tail: (16,16)Current head: (17,18)
New head: (17,19)Removed tail: (17,16)Current head: (17,19)
New head: (16,19)Removed tail: (17,17)Current head: (16,19)
New head: (15,19)Removed tail: (17,18)Current head: (15,19)
New head: (15,18)Removed tail: (17,19)Current head: (15,18)
New head: (15,17)Removed tail: (16,19)Current head: (15,17)
New head: (15,16)Removed tail: (15,19)Current head: (15,16)
New head: (16,16)Removed tail: (15,18)Current head: (16,16)
New head: (17,16)Removed tail: (15,17)Current head: (17,16)
New head: (17,17)Removed tail: (15,16)Current head: (17,17)
New head: (17,18)Removed tail: (16,16)Current head: (17,18)
New head: (16,18)Removed tail: (17,16)Current head: (16,18)
New head: (15,18)Removed tail: (17,17)Current head: (15,18)
New head: (14,18)Removed tail: (17,18)Current head: (14,18)
New head: (13,18)Removed tail: (16,18)Current head: (13,18)
New head: (12,18)Removed tail: (15,18)Current head: (12,18)
New head: (12,17)Removed tail: (14,18)Current head: (12,17)
New head: (12,16)Removed tail: (13,18)Current head: (12,16)
New head: (13,16)Removed tail: (12,18)Current head: (13,16)
New head: (14,16)Removed tail: (12,17)Current head: (14,16)
New head: (14,17)Removed tail: (12,16)Current head: (14,17)
New head: (14,18)Removed tail: (13,16)Current head: (14,18)
New head: (15,18)Removed tail: (14,16)Current head: (15,18)
New head: (16,18)Removed tail: (14,17)Current head: (16,18)
New head: (16,17)Current head: (16,17)
New head: (16,16)Removed tail: (14,18)Current head: (16,16)
New head: (16,15)Removed tail: (15,18)Current head: (16,15)
New head: (16,14)Removed tail: (16,18)Current head: (16,14)
New head: (15,14)Removed tail: (16,17)Current head: (15,14)
New head: (14,14)Removed tail: (16,16)Current head: (14,14)
New head: (14,15)Removed tail: (16,15)Current head: (14,15)
New head: (14,16)Removed tail: (16,14)Current head: (14,16)
New head: (14,17)Removed tail: (15,14)Current head: (14,17)
New head: (14,18)Removed tail: (14,14)Current head: (14,18)
New head: (14,19)Removed tail: (14,15)Current head: (14,19)
New head: (14,20)Removed tail: (14,16)Current head: (14,20)
New head: (14,21)Removed tail: (14,17)Current head: (14,21)
New head: (14,22)Removed tail: (14,18)Current head: (14,22)
New head: (14,23)Removed tail: (14,19)Current head: (14,23)
New head: (14,24)Current head: (14,24)
New head: (14,25)Removed tail: (14,22)Current head: (14,25)
New head: (13,25)Removed tail: (14,23)Current head: (13,25)
New head: (12,25)Removed tail: (14,24)Current head: (12,25)
New head: (11,25)Removed tail: (14,25)Current head: (11,25)
New head: (11,26)Removed tail: (13,25)Current head: (11,26)
New head: (11,27)Removed tail: (12,25)Current head: (11,27)
New head: (11,28)Removed tail: (11,25)Current head: (11,28)
New head: (10,28)Removed tail: (11,26)Current head: (10,28)
New head: (9,28)Removed tail: (11,27)Current head: (9,28)
New head: (9,29)Removed tail: (11,28)Current head: (9,29)
New head: (9,30)Removed tail: (10,28)Current head: (9,30)
New head: (9,31)Removed tail: (9,28)Current head: (9,31)
New head: (9,32)Removed tail: (9,29)Current head: (9,32)
New head: (9,33)Removed tail: (9,30)Current head: (9,33)
New head: (9,34)Removed tail: (9,31)Current head: (9,34)
New head: (9,35)Removed tail: (9,32)Current head: (9,35)
New head: (9,36)Removed tail: (9,33)Current head: (9,36)
New head: (9,37)Removed tail: (9,34)Current head: (9,37)
New head: (9,38)Removed tail: (9,35)Current head: (9,38)
New head: (9,39)Current head: (9,39)
New head: (9,40)Removed tail: (9,38)Current head: (9,40)
New head: (9,41)Removed tail: (9,39)Current head: (9,41)
New head: (9,42)Removed tail: (9,40)Current head: (9,42)
New head: (9,43)Removed tail: (9,41)Current head: (9,43)
New head: (8,43)Removed tail: (9,42)Current head: (8,43)
New head: (7,43)Removed tail: (9,43)Current head: (7,43)
New head: (6,43)Removed tail: (8,43)Current head: (6,43)
New head: (5,43)Removed tail: (7,43)Current head: (5,43)
New head: (5,44)Removed tail: (6,43)Current head: (5,44)
New head: (5,45)Removed tail: (5,43)Current head: (5,45)
New head: (4,45)Removed tail: (5,44)Current head: (4,45)
New head: (3,45)Removed tail: (5,45)Current head: (3,45)
New head: (2,45)Removed tail: (4,45)Current head: (2,45)
New head: (2,46)Removed tail: (3,45)Current head: (2,46)
New head: (2,47)Removed tail: (2,45)Current head: (2,47)
New head: (2,48)Removed tail: (2,46)Current head: (2,48)
New head: (3,48)Current head: (3,48)
New head: (4,48)Removed tail: (2,47)Current head: (4,48)
New head: (4,47)Removed tail: (2,48)Current head: (4,47)
New head: (4,46)Removed tail: (3,48)Current head: (4,46)
New head: (4,45)Removed tail: (4,48)Current head: (4,45)
New head: (4,44)Removed tail: (4,47)Current head: (4,44)
New head: (4,43)Removed tail: (4,46)Current head: (4,43)
New head: (4,42)Removed tail: (4,45)Current head: (4,42)
New head: (4,41)Removed tail: (4,44)Current head: (4,41)
New head: (4,40)Removed tail: (4,43)Current head: (4,40)
New head: (5,40)Removed tail: (4,42)Current head: (5,40)
New head: (6,40)Removed tail: (4,41)Current head: (6,40)
New head: (7,40)Removed tail: (4,40)Current head: (7,40)
New head: (8,40)Removed tail: (5,40)Current head: (8,40)
New head: (8,41)Removed tail: (6,40)Current head: (8,41)
New head: (8,42)Removed tail: (7,40)Current head: (8,42)
New head: (9,42)Removed tail: (8,40)Current head: (9,42)
New head: (10,42)Removed tail: (8,41)Current head: (10,42)
New head: (11,42)Removed tail: (8,42)Current head: (11,42)
New head: (11,43)Removed tail: (9,42)Current head: (11,43)
New head: (11,44)Removed tail: (10,42)Current head: (11,44)
New head: (12,44)Removed tail: (11,42)Current head: (12,44)
New head: (13,44)Removed tail: (11,43)Current head: (13,44)
New head: (13,45)Removed tail: (11,44)Current head: (13,45)
New head: (13,46)Removed tail: (12,44)Current head: (13,46)
New head: (14,46)Removed tail: (13,44)Current head: (14,46)
New head: (15,46)Removed tail: (13,45)Current head: (15,46)
New head: (15,47)Removed tail: (13,46)Current head: (15,47)
New head: (15,48)Removed tail: (14,46)Current head: (15,48)
New head: (16,48)Removed tail: (15,46)Current head: (16,48)
New head: (17,48)Current head: (17,48)
New head: (18,48)Removed tail: (15,47)Current head: (18,48)
New head: (18,47)Removed tail: (15,48)Current head: (18,47)
New head: (18,46)Removed tail: (16,48)Current head: (18,46)
New head: (18,45)Removed tail: (17,48)Current head: (18,45)
New head: (17,45)Removed tail: (18,48)Current head: (17,45)
New head: (16,45)Removed tail: (18,47)Current head: (16,45)
New head: (16,44)Removed tail: (18,46)Current head: (16,44)
New head: (16,43)Removed tail: (18,45)Current head: (16,43)
New head: (15,43)Removed tail: (17,45)Current head: (15,43)
New head: (14,43)Removed tail: (16,45)Current head: (14,43)
New head: (14,42)Removed tail: (16,44)Current head: (14,42)
New head: (14,41)Removed tail: (16,43)Current head: (14,41)
New head: (14,40)Removed tail: (15,43)Current head: (14,40)
New head: (14,39)Removed tail: (14,43)Current head: (14,39)
New head: (14,38)Removed tail: (14,42)Current head: (14,38)
New head: (14,37)Removed tail: (14,41)Current head: (14,37)
New head: (14,36)Removed tail: (14,40)Current head: (14,36)
New head: (14,35)Removed tail: (14,39)Current head: (14,35)
New head: (14,34)Removed tail: (14,38)Current head: (14,34)
New head: (14,33)Removed tail: (14,37)Current head: (14,33)
New head: (14,32)Removed tail: (14,36)Current head: (14,32)
New head: (14,31)Removed tail: (14,35)Current head: (14,31)
New head: (14,30)Removed tail: (14,34)Current head: (14,30)
New head: (14,29)Removed tail: (14,33)Current head: (14,29)
New head: (14,28)Removed tail: (14,32)Current head: (14,28)
New head: (14,27)Removed tail: (14,31)Current head: (14,27)
New head: (14,26)Removed tail: (14,30)Current head: (14,26)
New head: (14,25)Removed tail: (14,29)Current head: (14,25)
New head: (14,24)Removed tail: (14,28)Current head: (14,24)
New head: (14,23)Removed tail: (14,27)Current head: (14,23)
New head: (14,22)Removed tail: (14,26)Current head: (14,22)
New head: (14,21)Removed tail: (14,25)Current head: (14,21)
New head: (14,20)Removed tail: (14,24)Current head: (14,20)
New head: (14,19)Removed tail: (14,23)Current head: (14,19)
New head: (14,18)Removed tail: (14,22)Current head: (14,18)
New head: (14,17)Current head: (14,17)
New head: (13,17)Removed tail: (14,19)Current head: (13,17)
New head: (12,17)Removed tail: (14,18)Current head: (12,17)
New head: (12,18)Removed tail: (14,17)Current head: (12,18)
New head: (12,19)Removed tail: (13,17)Current head: (12,19)
New head: (12,20)Removed tail: (12,17)Current head: (12,20)
New head: (13,20)Removed tail: (12,18)Current head: (13,20)
New head: (14,20)Removed tail: (12,19)Current head: (14,20)
New head: (14,19)Removed tail: (12,20)Current head: (14,19)
New head: (14,18)Removed tail: (13,20)Current head: (14,18)
New head: (14,17)Removed tail: (14,20)Current head: (14,17)
New head: (14,16)Removed tail: (14,19)Current head: (14,16)
New head: (14,15)Removed tail: (14,18)Current head: (14,15)
New head: (14,14)Removed tail: (14,17)Current head: (14,14)
New head: (14,13)Removed tail: (14,16)Current head: (14,13)
New head: (15,13)Removed tail: (14,15)Current head: (15,13)
New head: (16,13)Removed tail: (14,14)Current head: (16,13)
New head: (17,13)Removed tail: (14,13)Current head: (17,13)
New head: (18,13)Removed tail: (15,13)Current head: (18,13)
New head: (18,14)Removed tail: (16,13)Current head: (18,14)
New head: (18,15)Removed tail: (17,13)Current head: (18,15)
New head: (18,16)Removed tail: (18,13)Current head: (18,16)
New head: (17,16)Removed tail: (18,14)Current head: (17,16)
New head: (17,15)Removed tail: (18,15)Current head: (17,15)
New head: (17,14)Removed tail: (18,16)Current head: (17,14)
New head: (17,13)Removed tail: (17,16)Current head: (17,13)
New head: (17,12)Removed tail: (17,15)Current head: (17,12)
New head: (16,12)Current head: (16,12)
New head: (15,12)Removed tail: (17,12)Current head: (15,12)
New head: (15,13)Removed tail: (16,12)Current head: (15,13)
New head: (15,14)Removed tail: (15,12)Current head: (15,14)
New head: (15,15)Removed tail: (15,13)Current head: (15,15)
New head: (14,15)Removed tail: (15,14)Current head: (14,15)
New head: (13,15)Removed tail: (15,15)Current head: (13,15)
New head: (12,15)Removed tail: (14,15)Current head: (12,15)
New head: (12,14)Removed tail: (13,15)Current head: (12,14)
New head: (12,13)Removed tail: (12,15)Current head: (12,13)
New head: (12,12)Removed tail: (12,14)Current head: (12,12)
New head: (12,11)Removed tail: (12,13)Current head: (12,11)
New head: (11,11)Removed tail: (12,12)Current head: (11,11)
New head: (10,11)Removed tail: (12,11)Current head: (10,11)
New head: (9,11)Removed tail: (11,11)Current head: (9,11)
New head: (9,10)Removed tail: (10,11)Current head: (9,10)
New head: (9,9)Removed tail: (9,11)Current head: (9,9)
New head: (9,8)Removed tail: (9,10)Current head: (9,8)
New head: (8,8)Removed tail: (9,9)Current head: (8,8)
New head: (7,8)Removed tail: (9,8)Current head: (7,8)
New head: (6,8)Removed tail: (8,8)Current head: (6,8)
New head: (6,7)Removed tail: (7,8)Current head: (6,7)
New head: (6,6)Removed tail: (6,8)Current head: (6,6)
New head: (6,5)Removed tail: (6,7)Current head: (6,5)
New head: (5,5)Removed tail: (6,6)Current head: (5,5)
New head: (4,5)Removed tail: (6,5)Current head: (4,5)
New head: (4,4)Removed tail: (5,5)Current head: (4,4)
New head: (4,3)Removed tail: (4,5)Current head: (4,3)
New head: (3,3)Current head: (3,3)
New head: (2,3)Removed tail: (3,3)Current head: (2,3)
New head: (2,4)Removed tail: (2,3)Current head: (2,4)
New head: (2,5)Removed tail: (2,4)Current head: (2,5)
New head: (2,6)Removed tail: (2,5)Current head: (2,6)
New head: (2,7)Removed tail: (2,6)Current head: (2,7)
New head: (3,7)Removed tail: (2,7)Current head: (3,7)
New head: (4,7)Removed tail: (3,7)Current head: (4,7)
New head: (5,7)Removed tail: (4,7)Current head: (5,7)
New head: (6,7)Removed tail: (5,7)Current head: (6,7)
New head: (6,8)Removed tail: (6,7)Current head: (6,8)
New head: (6,9)Removed tail: (6,8)Current head: (6,9)
New head: (7,9)Removed tail: (6,9)Current head: (7,9)
New head: (8,9)Removed tail: (7,9)Current head: (8,9)
New head: (9,9)Removed tail: (8,9)Current head: (9,9)
New head: (9,10)Removed tail: (9,9)Current head: (9,10)
New head: (9,11)Removed tail: (9,10)Current head: (9,11)
New head: (10,11)Removed tail: (9,11)Current head: (10,11)
New head: (11,11)Removed tail: (10,11)Current head: (11,11)
New head: (12,11)Current head: (12,11)
New head: (13,11)Removed tail: (11,11)Current head: (13,11)
New head: (13,12)Removed tail: (12,11)Current head: (13,12)
New head: (13,13)Removed tail: (13,11)Current head: (13,13)
New head: (13,14)Removed tail: (13,12)Current head: (13,14)
New head: (12,14)Removed tail: (13,13)Current head: (12,14)
New head: (11,14)Removed tail: (13,14)Current head: (11,14)
New head: (10,14)Removed tail: (12,14)Current head: (10,14)
New head: (10,15)Removed tail: (11,14)Current head: (10,15)
New head: (10,16)Removed tail: (10,14)Current head: (10,16)
New head: (9,16)Removed tail: (10,15)Current head: (9,16)
New head: (8,16)Removed tail: (10,16)Current head: (8,16)
New head: (8,17)Removed tail: (9,16)Current head: (8,17)
New head: (8,18)Removed tail: (8,16)Current head: (8,18)
New head: (7,18)Removed tail: (8,17)Current head: (7,18)
New head: (6,18)Removed tail: (8,18)Current head: (6,18)
New head: (6,19)Removed tail: (7,18)Current head: (6,19)
New head: (6,20)Removed tail: (6,18)Current head: (6,20)
New head: (6,21)Removed tail: (6,19)Current head: (6,21)
New head: (5,21)Removed tail: (6,20)Current head: (5,21)
New head: (4,21)Removed tail: (6,21)Current head: (4,21)
New head: (4,22)Removed tail: (5,21)Current head: (4,22)
New head: (4,23)Removed tail: (4,21)Current head: (4,23)
New head: (4,24)Removed tail: (4,22)Current head: (4,24)
New head: (3,24)Removed tail: (4,23)Current head: (3,24)
New head: (2,24)Removed tail: (4,24)Current head: (2,24)
New head: (2,25)Removed tail: (3,24)Current head: (2,25)
New head: (2,26)Removed tail: (2,24)Current head: (2,26)
New head: (2,27)Removed tail: (2,25)Current head: (2,27)
New head: (2,28)Removed tail: (2,26)Current head: (2,28)
New head: (2,29)Removed tail: (2,27)Current head: (2,29)
New head: (3,29)Removed tail: (2,28)Current head: (3,29)
New head: (4,29)Removed tail: (2,29)Current head: (4,29)
New head: (4,30)Removed tail: (3,29)Current head: (4,30)
New head: (4,31)Removed tail: (4,29)Current head: (4,31)
New head: (3,31)Removed tail: (4,30)Current head: (3,31)
New head: (2,31)Removed tail: (4,31)Current head: (2,31)
New head: (2,32)Removed tail: (3,31)Current head: (2,32)
New head: (2,33)Removed tail: (2,31)Current head: (2,33)
New head: (2,34)Removed tail: (2,32)Current head: (2,34)
New head: (2,35)Removed tail: (2,33)Current head: (2,35)
New head: (3,35)Removed tail: (2,34)Current head: (3,35)
New head: (4,35)Removed tail: (2,35)Current head: (4,35)
New head: (4,36)Removed tail: (3,35)Current head: (4,36)
New head: (4,37)Removed tail: (4,35)Current head: (4,37)
New head: (3,37)Removed tail: (4,36)Current head: (3,37)
New head: (2,37)Removed tail: (4,37)Current head: (2,37)
New head: (2,38)Removed tail: (3,37)Current head: (2,38)
New head: (2,39)Removed tail: (2,37)Current head: (2,39)
New head: (2,40)Removed tail: (2,38)Current head: (2,40)
New head: (2,41)Removed tail: (2,39)Current head: (2,41)
New head: (2,42)Removed tail: (2,40)Current head: (2,42)
New head: (3,42)Current head: (3,42)
New head: (4,42)Removed tail: (2,41)Current head: (4,42)
New head: (5,42)Removed tail: (2,42)Current head: (5,42)
New head: (6,42)Removed tail: (3,42)Current head: (6,42)
New head: (7,42)Removed tail: (4,42)Current head: (7,42)
New head: (7,43)Removed tail: (5,42)Current head: (7,43)
New head: (7,44)Removed tail: (6,42)Current head: (7,44)
New head: (7,45)Removed tail: (7,42)Current head: (7,45)
New head: (7,46)Removed tail: (7,43)Current head: (7,46)
New head: (7,47)Removed tail: (7,44)Current head: (7,47)
New head: (7,48)Removed tail: (7,45)Current head: (7,48)
New head: (7,49)Removed tail: (7,46)Current head: (7,49)
New head: (7,50)Current head: (7,50)
New head: (8,50)Removed tail: (7,47)Current head: (8,50)
New head: (9,50)Removed tail: (7,48)Current head: (9,50)
New head: (9,49)Removed tail: (7,49)Current head: (9,49)
New head: (9,48)Removed tail: (7,50)Current head: (9,48)
New head: (9,47)Removed tail: (8,50)Current head: (9,47)
New head: (9,46)Removed tail: (9,50)Current head: (9,46)
New head: (8,46)Removed tail: (9,49)Current head: (8,46)
New head: (8,45)Removed tail: (9,48)Current head: (8,45)
New head: (8,44)Removed tail: (9,47)Current head: (8,44)
New head: (8,43)Current head: (8,43)
New head: (8,42)Removed tail: (9,46)Current head: (8,42)
New head: (9,42)Removed tail: (8,46)Current head: (9,42)
New head: (10,42)Removed tail: (8,45)Current head: (10,42)
New head: (11,42)Removed tail: (8,44)Current head: (11,42)
New head: (11,41)Removed tail: (8,43)Current head: (11,41)
New head: (11,40)Removed tail: (8,42)Current head: (11,40)
New head: (11,39)Removed tail: (9,42)Current head: (11,39)
New head: (11,38)Removed tail: (10,42)Current head: (11,38)
New head: (10,38)Removed tail: (11,42)Current head: (10,38)
New head: (9,38)Removed tail: (11,41)Current head: (9,38)
New head: (9,37)Removed tail: (11,40)Current head: (9,37)
New head: (9,36)Removed tail: (11,39)Current head: (9,36)
New head: (9,35)Removed tail: (11,38)Current head: (9,35)
New head: (8,35)Removed tail: (10,38)Current head: (8,35)
New head: (7,35)Removed tail: (9,38)Current head: (7,35)
New head: (7,34)Removed tail: (9,37)Current head: (7,34)
New head: (7,33)Removed tail: (9,36)Current head: (7,33)
New head: (6,33)Removed tail: (9,35)Current head: (6,33)
New head: (5,33)Removed tail: (8,35)Current head: (5,33)
